ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,4.0,0.0,16.0,3.8e-05,0.0,0.0,0.0,0.0,21.980483,3.8e-05,0.078687,3.8e-05,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,88.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,21.980732,0.000249,0.078936,0.000249,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,8192.0,1.0,0.0,0.0,5.0,0.0,18.0,0.077781,0.0,0.0,0.0,0.0,21.984765,0.004033,0.077781,0.077781,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,1868.0,2169.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.009388,0.024597,1.187977,0.0601,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262656.0,89.0,1.0,252.0,4.0,0.0,24.0,0.078504,0.0,0.0,0.0,0.0,22.059236,0.049848,0.15744,0.078504,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,0.0,4.0,0.0,16.0,2.9e-05,0.0,0.0,0.0,0.0,22.059265,2.9e-05,0.157469,2.9e-05,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,236.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.059415,0.00015,0.157619,0.00015,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,325.0,253.0,312.0,4.0,0.0,24.0,0.104544,0.0,0.0,0.0,0.0,22.163959,0.104544,0.262163,0.104544,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,565.0,325.0,166.0,4.0,0.0,24.0,0.002529,0.0,0.0,0.0,0.0,22.166488,0.002529,0.264692,0.002529,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,491.0,565.0,351.0,4.0,0.0,24.0,0.078175,0.0,0.0,0.0,0.0,22.244663,0.078175,0.342867,0.078175,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,916.0,491.0,236.0,4.0,0.0,24.0,0.000287,0.0,0.0,0.0,0.0,22.24495,0.000287,0.343154,0.000287,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,727.0,916.0,85.0,4.0,0.0,24.0,0.080418,0.0,0.0,0.0,0.0,22.325368,0.080418,0.423572,0.080418,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1001.0,727.0,114.0,4.0,0.0,24.0,0.000256,0.0,0.0,0.0,0.0,22.325624,0.000256,0.423828,0.000256,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,841.0,1001.0,84.0,4.0,0.0,24.0,0.077913,0.0,0.0,0.0,0.0,22.403537,0.077913,0.501741,0.077913,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1085.0,841.0,72.0,4.0,0.0,24.0,0.000308,0.0,0.0,0.0,0.0,22.403845,0.000308,0.502049,0.000308,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,913.0,1085.0,72.0,4.0,0.0,24.0,0.078512,0.0,0.0,0.0,0.0,22.482357,0.078512,0.580561,0.078512,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1157.0,913.0,0.0,4.0,0.0,17.0,0.000213,0.0,0.0,0.0,0.0,22.48257,0.000213,0.580774,0.000213,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.511556,0.028986,0.0,0.0,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.516735,0.005179,0.0,0.0,45196.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,914.0,1157.0,0.0,4.0,0.0,16.0,0.07768,0.0,0.0,0.0,0.0,22.56025,0.043515,0.658454,0.07768,445.0,samba-enum
