ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,8.0,0.0,18.0,0.076098,0.0,0.0,0.0,0.0,0.544578,3.5e-05,0.076098,0.076098,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,8.0,0.0,16.0,1.3e-05,0.0,0.0,0.0,0.0,0.544591,1.3e-05,0.076111,1.3e-05,51236.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,9.0,0.0,18.0,0.07604,0.0,0.0,0.0,0.0,0.54461,1.9e-05,0.07604,0.07604,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,9.0,0.0,16.0,1e-05,0.0,0.0,0.0,0.0,0.54462,1e-05,0.07605,1e-05,51248.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,11.0,0.0,18.0,0.075983,0.0,0.0,0.0,0.0,0.544639,1.9e-05,0.075983,0.075983,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,11.0,0.0,16.0,1.1e-05,0.0,0.0,0.0,0.0,0.54465,1.1e-05,0.075994,1.1e-05,51252.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,10.0,0.0,18.0,0.076088,0.0,0.0,0.0,0.0,0.544671,2.1e-05,0.076088,0.076088,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,10.0,0.0,16.0,1.5e-05,0.0,0.0,0.0,0.0,0.544686,1.5e-05,0.076103,1.5e-05,51250.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,12.0,0.0,18.0,0.075987,0.0,0.0,0.0,0.0,0.544712,2.6e-05,0.075987,0.075987,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,12.0,0.0,16.0,1e-05,0.0,0.0,0.0,0.0,0.544722,1e-05,0.075997,1e-05,51262.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,349.0,7.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544725,3e-06,0.076251,0.00022,51234.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,13.0,0.0,18.0,0.075941,0.0,0.0,0.0,0.0,0.544733,8e-06,0.075941,0.075941,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,13.0,0.0,16.0,7e-06,0.0,0.0,0.0,0.0,0.54474,7e-06,0.075948,7e-06,51272.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,26847.0,1.0,0.0,0.0,14.0,0.0,18.0,0.07587,0.0,0.0,0.0,0.0,0.544753,1.3e-05,0.07587,0.07587,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,14.0,0.0,16.0,6e-06,0.0,0.0,0.0,0.0,0.544759,6e-06,0.075876,6e-06,51286.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,301.0,12.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544771,1.2e-05,0.076046,4.9e-05,51262.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,344.0,9.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544812,4.1e-05,0.076242,0.000192,51248.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,364.0,13.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544815,3e-06,0.076023,7.5e-05,51272.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,346.0,10.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544832,1.7e-05,0.076249,0.000146,51250.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,307.0,8.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544868,3.6e-05,0.076388,0.000277,51236.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,323.0,11.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544878,1e-05,0.076222,0.000228,51252.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,364.0,14.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.544963,8.5e-05,0.07608,0.000204,51286.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,350.0,1.0,0.0,7.0,0.0,16.0,0.076863,0.0,0.0,0.0,0.0,0.621588,0.076625,0.153114,0.076863,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,302.0,1.0,0.0,12.0,0.0,16.0,0.076933,0.0,0.0,0.0,0.0,0.621704,0.000116,0.152979,0.076933,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,350.0,1.0,481.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.621734,3e-05,0.15326,0.000146,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,350.0,0.0,7.0,0.0,16.0,2.1e-05,0.0,0.0,0.0,0.0,0.621755,2.1e-05,0.153281,2.1e-05,51234.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,365.0,1.0,0.0,13.0,0.0,16.0,0.076961,0.0,0.0,0.0,0.0,0.621776,2.1e-05,0.152984,0.076961,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,302.0,1.0,481.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.622094,0.000318,0.153369,0.00039,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,302.0,0.0,12.0,0.0,16.0,2e-05,0.0,0.0,0.0,0.0,0.622114,2e-05,0.153389,2e-05,51262.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,345.0,1.0,0.0,9.0,0.0,16.0,0.077332,0.0,0.0,0.0,0.0,0.622144,3e-05,0.153574,0.077332,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,347.0,1.0,0.0,10.0,0.0,16.0,0.077344,0.0,0.0,0.0,0.0,0.622176,3.2e-05,0.153593,0.077344,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,308.0,1.0,0.0,8.0,0.0,16.0,0.077334,0.0,0.0,0.0,0.0,0.622202,2.6e-05,0.153722,0.077334,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,324.0,1.0,0.0,11.0,0.0,16.0,0.077349,0.0,0.0,0.0,0.0,0.622227,2.5e-05,0.153571,0.077349,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,365.0,1.0,0.0,14.0,0.0,16.0,0.077287,0.0,0.0,0.0,0.0,0.62225,2.3e-05,0.153367,0.077287,80.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,365.0,1.0,481.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.622275,2.5e-05,0.153483,0.000499,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,365.0,0.0,13.0,0.0,16.0,9e-06,0.0,0.0,0.0,0.0,0.622284,9e-06,0.153492,9e-06,51272.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,345.0,1.0,481.0,9.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.62231,2.6e-05,0.15374,0.000166,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,345.0,0.0,9.0,0.0,16.0,9e-06,0.0,0.0,0.0,0.0,0.622319,9e-06,0.153749,9e-06,51248.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,308.0,1.0,481.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.622343,2.4e-05,0.153863,0.000141,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,308.0,0.0,8.0,0.0,16.0,7e-06,0.0,0.0,0.0,0.0,0.62235,7e-06,0.15387,7e-06,51236.0,ddos
1.0,0.0,0.0,0.0,0.0,63.0,6.0,28032.0,347.0,1.0,481.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.622371,2.1e-05,0.153788,0.000195,80.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,347.0,0.0,10.0,0.0,16.0,7e-06,0.0,0.0,0.0,0.0,0.622378,7e-06,0.153795,7e-06,51250.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,350.0,0.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.622535,0.000157,0.154061,0.00078,51234.0,ddos
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,482.0,347.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.622684,0.000149,0.154101,0.000306,51250.0,ddos
