ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.801925,0.001408,0.0,0.0,39332.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,198.0,192.0,0.0,4.0,0.0,16.0,0.078912,0.0,0.0,0.0,0.0,0.879429,0.077504,0.237742,0.078912,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,198.0,192.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.879471,4.2e-05,0.237784,4.2e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,5.0,0.0,18.0,0.078632,0.0,0.0,0.0,0.0,0.880557,0.001086,0.078632,0.078632,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,5.0,0.0,16.0,3.1e-05,0.0,0.0,0.0,0.0,0.880588,3.1e-05,0.078663,3.1e-05,39332.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,186.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.880636,4.8e-05,0.078711,4.8e-05,39332.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,187.0,1.0,191.0,5.0,0.0,24.0,0.079397,0.0,0.0,0.0,0.0,0.960033,0.079397,0.158108,0.079397,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,187.0,0.0,5.0,0.0,16.0,3.3e-05,0.0,0.0,0.0,0.0,0.960066,3.3e-05,0.158141,3.3e-05,39332.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,187.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.961122,0.001056,0.159197,0.001056,39332.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.962141,0.001019,0.0,0.0,39346.0,asreproasting
