ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,6672.0,896.0,88.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.11703,0.000515,0.29507,0.000515,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,57344.0,984.0,6672.0,0.0,2.0,0.0,16.0,0.007261,0.0,0.0,0.0,0.0,8.124291,0.007261,0.302331,0.007261,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,984.0,6672.0,304.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.179326,0.055035,0.357366,0.055035,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,6976.0,984.0,65.0,2.0,0.0,24.0,0.000679,0.0,0.0,0.0,0.0,8.180005,0.000679,0.358045,0.000679,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,57344.0,1049.0,6976.0,0.0,2.0,0.0,16.0,0.00736,0.0,0.0,0.0,0.0,8.187365,0.00736,0.365405,0.00736,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1049.0,6976.0,809.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.246995,0.05963,0.425035,0.05963,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1049.0,7785.0,31.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.246996,1e-06,0.425036,1e-06,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,7816.0,1049.0,0.0,2.0,0.0,16.0,0.000357,0.0,0.0,0.0,0.0,8.247353,0.000357,0.425393,0.000357,49834.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,7816.0,1049.0,93.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.247817,0.000464,0.425857,0.000464,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1142.0,7816.0,0.0,2.0,0.0,16.0,0.007348,0.0,0.0,0.0,0.0,8.255165,0.007348,0.433205,0.007348,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1142.0,7816.0,326.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.318424,0.063259,0.496464,0.063259,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,8142.0,1142.0,71.0,2.0,0.0,24.0,0.000692,0.0,0.0,0.0,0.0,8.319116,0.000692,0.497156,0.000692,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1213.0,8142.0,0.0,2.0,0.0,16.0,0.007241,0.0,0.0,0.0,0.0,8.326357,0.007241,0.504397,0.007241,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1213.0,8142.0,811.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.379453,0.053096,0.557493,0.053096,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1213.0,8953.0,31.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.379454,1e-06,0.557494,1e-06,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,8984.0,1213.0,0.0,2.0,0.0,16.0,0.000322,0.0,0.0,0.0,0.0,8.379776,0.000322,0.557816,0.000322,49834.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,8984.0,1213.0,92.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.380226,0.00045,0.558266,0.00045,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1305.0,8984.0,0.0,2.0,0.0,16.0,0.007322,0.0,0.0,0.0,0.0,8.387548,0.007322,0.565588,0.007322,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1305.0,8984.0,306.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.44848,0.060932,0.62652,0.060932,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,9290.0,1305.0,70.0,2.0,0.0,24.0,0.000651,0.0,0.0,0.0,0.0,8.449131,0.000651,0.627171,0.000651,49834.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1375.0,9290.0,0.0,2.0,0.0,16.0,0.007294,0.0,0.0,0.0,0.0,8.456425,0.007294,0.634465,0.007294,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1375.0,9290.0,811.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.513745,0.05732,0.691785,0.05732,443.0,normal
1.0,0.0,0.0,0.0,0.0,57.0,6.0,65536.0,1375.0,10101.0,31.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.513746,1e-06,0.691786,1e-06,443.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,10132.0,1375.0,0.0,2.0,0.0,16.0,0.000279,0.0,0.0,0.0,0.0,8.514025,0.000279,0.692065,0.000279,49834.0,normal
0.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60609.0,8.515022,0.000997,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44989.0,8.515067,4.5e-05,0.0,0.0,0.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.515534,0.000467,0.0,0.0,48218.0,normal
