ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,64,6,64240,0,0,0,9,0,2,,,,,,23.231543000,0.005193000,0.000000000,0.000000000,38378
1,0,,,,127,6,261632,1050,1233,0,6,0,16,0.077671000,,,,,23.276721000,0.045178000,0.765165000,0.077671000,445
1,0,,,,127,6,0,1050,1233,0,6,0,20,,,,,,23.278327000,0.001606000,0.766771000,0.001606000,445
1,0,,,,127,6,65535,1,0,0,8,0,18,0.078039000,,,,,23.304389000,0.026062000,0.078039000,0.078039000,445
1,0,,,,64,6,64256,1,1,0,8,0,16,0.000040000,,,,,23.304429000,0.000040000,0.078079000,0.000040000,42658
1,0,,,,64,6,64256,1,1,88,8,0,24,,,,,,23.304660000,0.000231000,0.078310000,0.000231000,42658
1,0,,,,127,6,8192,1,0,0,9,0,18,0.077556000,,,,,23.309099000,0.004439000,0.077556000,0.077556000,139
1,0,,,,64,6,0,0,1,0,9,0,4,,,,,,23.309116000,0.000017000,0.077573000,0.000017000,38378
1,0,,,,127,6,262656,89,1,252,8,0,24,0.091852000,,,,,23.396512000,0.087396000,0.170162000,0.091852000,445
1,0,,,,64,6,64128,253,89,0,8,0,16,0.000042000,,,,,23.396554000,0.000042000,0.170204000,0.000042000,42658
1,0,,,,64,6,64128,253,89,236,8,0,24,,,,,,23.396711000,0.000157000,0.170361000,0.000157000,42658
1,0,,,,127,6,262400,325,253,312,8,0,24,0.087768000,,,,,23.484479000,0.087768000,0.258129000,0.087768000,445
1,0,,,,64,6,64128,565,325,166,8,0,24,0.002585000,,,,,23.487064000,0.002585000,0.260714000,0.002585000,42658
1,0,,,,127,6,262144,491,565,351,8,0,24,0.079242000,,,,,23.566306000,0.079242000,0.339956000,0.079242000,445
1,0,,,,64,6,64128,916,491,236,8,0,24,0.000260000,,,,,23.566566000,0.000260000,0.340216000,0.000260000,42658
1,0,,,,127,6,261888,727,916,85,8,0,24,0.080415000,,,,,23.646981000,0.080415000,0.420631000,0.080415000,445
1,0,,,,64,6,64128,1001,727,114,8,0,24,0.000239000,,,,,23.647220000,0.000239000,0.420870000,0.000239000,42658
1,0,,,,127,6,261888,841,1001,84,8,0,24,0.082472000,,,,,23.729692000,0.082472000,0.503342000,0.082472000,445
1,0,,,,64,6,64128,1085,841,136,8,0,24,0.000235000,,,,,23.729927000,0.000235000,0.503577000,0.000235000,42658
1,0,,,,127,6,261632,977,1085,76,8,0,24,0.082660000,,,,,23.812587000,0.082660000,0.586237000,0.082660000,445
1,0,,,,64,6,64128,1161,977,72,8,0,24,0.000216000,,,,,23.812803000,0.000216000,0.586453000,0.000216000,42658
1,0,,,,127,6,261632,1049,1161,72,8,0,24,0.092735000,,,,,23.905538000,0.092735000,0.679188000,0.092735000,445
1,0,,,,64,6,64128,1233,1049,0,8,0,17,0.000206000,,,,,23.905744000,0.000206000,0.679394000,0.000206000,42658
1,0,,,,64,6,64240,0,0,0,10,0,2,,,,,,23.905903000,0.000159000,0.000000000,0.000000000,38380
1,0,,,,127,6,261632,1050,1233,0,8,0,16,0.077685000,,,,,23.983429000,0.077526000,0.757079000,0.077685000,445
1,0,,,,127,6,8192,1,0,0,10,0,18,0.077780000,,,,,23.983683000,0.000254000,0.077780000,0.077780000,139
1,0,,,,64,6,64256,1,1,0,10,0,16,0.000036000,,,,,23.983719000,0.000036000,0.077816000,0.000036000,38380
1,0,,,,64,6,64256,1,1,72,10,0,24,,,,,,23.983814000,0.000095000,0.077911000,0.000095000,38380
1,0,,,,127,6,0,1050,1233,0,8,0,20,,,,,,23.984150000,0.000336000,0.757800000,0.000721000,445
1,0,,,,127,6,262400,73,1,5,10,0,25,0.077633000,,,,,24.061447000,0.077297000,0.155544000,0.077633000,139
1,0,,,,64,6,64256,7,73,0,10,0,17,0.000087000,,,,,24.061534000,0.000087000,0.155631000,0.000087000,38380
1,0,,,,64,6,64240,0,0,0,11,0,2,,,,,,24.061602000,0.000068000,0.000000000,0.000000000,38388
1,0,,,,127,6,262400,74,7,0,10,0,16,0.077444000,,,,,24.138978000,0.077376000,0.233075000,0.077444000,139
1,0,,,,127,6,8192,1,0,0,11,0,18,0.077417000,,,,,24.139019000,0.000041000,0.077417000,0.077417000,139
1,0,,,,64,6,64256,1,1,0,11,0,16,0.000019000,,,,,24.139038000,0.000019000,0.077436000,0.000019000,38388
1,0,,,,64,6,64256,1,1,72,11,0,24,,,,,,24.139103000,0.000065000,0.077501000,0.000065000,38388
1,0,,,,127,6,262400,73,1,5,11,0,25,0.085319000,,,,,24.224422000,0.085319000,0.162820000,0.085319000,139
1,0,,,,64,6,64256,7,73,0,11,0,17,0.000112000,,,,,24.224534000,0.000112000,0.162932000,0.000112000,38388
1,0,,,,127,6,262400,74,7,0,11,0,16,0.078219000,,,,,24.302753000,0.078219000,0.241151000,0.078219000,139
1,0,,,,64,6,64240,0,0,0,12,0,2,,,,,,24.397364000,0.094611000,0.000000000,0.000000000,38404
1,0,,,,127,6,8192,1,0,0,12,0,18,0.079660000,,,,,24.477024000,0.079660000,0.079660000,0.079660000,139
1,0,,,,64,6,64256,1,1,0,12,0,16,0.000038000,,,,,24.477062000,0.000038000,0.079698000,0.000038000,38404
1,0,,,,64,6,64256,1,1,72,12,0,24,,,,,,24.477377000,0.000315000,0.080013000,0.000315000,38404
1,0,,,,127,6,262400,73,1,5,12,0,25,0.077525000,,,,,24.554902000,0.077525000,0.157538000,0.077525000,139
1,0,,,,64,6,64240,0,0,0,13,0,2,,,,,,24.555321000,0.000419000,0.000000000,0.000000000,42668
1,0,,,,64,6,64256,7,73,0,12,0,16,0.044526000,,,,,24.599428000,0.044107000,0.202064000,0.044526000,38404
1,0,,,,127,6,65535,1,0,0,13,0,18,0.082548000,,,,,24.637869000,0.038441000,0.082548000,0.082548000,445
1,0,,,,64,6,64256,1,1,0,13,0,16,0.000024000,,,,,24.637893000,0.000024000,0.082572000,0.000024000,42668
1,0,,,,64,6,64256,1,1,73,13,0,24,,,,,,24.638198000,0.000305000,0.082877000,0.000305000,42668
1,0,,,,127,6,262656,74,1,252,13,0,24,0.078415000,,,,,24.716613000,0.078415000,0.161292000,0.078415000,445
1,0,,,,64,6,64128,253,74,0,13,0,16,0.000036000,,,,,24.716649000,0.000036000,0.161328000,0.000036000,42668
1,0,,,,64,6,64256,7,73,0,12,0,17,,,,,,24.718551000,0.001902000,0.321187000,0.119123000,38404
1,0,,,,64,6,64128,253,74,110,13,0,24,,,,,,24.722184000,0.003633000,0.166863000,0.005535000,42668
1,0,,,,127,6,262400,74,7,0,12,0,16,0.079322000,,,,,24.797873000,0.075689000,0.400509000,0.079322000,139
1,0,,,,127,6,262400,184,253,252,13,0,24,0.078142000,,,,,24.800326000,0.002453000,0.245005000,0.078142000,445
1,0,,,,64,6,64128,505,184,158,13,0,24,0.002867000,,,,,24.803193000,0.002867000,0.247872000,0.002867000,42668
1,0,,,,127,6,262400,342,505,351,13,0,24,0.078027000,,,,,24.881220000,0.078027000,0.325899000,0.078027000,445
1,0,,,,64,6,64128,856,342,181,13,0,24,0.002800000,,,,,24.884020000,0.002800000,0.328699000,0.002800000,42668
1,0,,,,127,6,262144,523,856,85,13,0,24,0.079014000,,,,,24.963034000,0.079014000,0.407713000,0.079014000,445
1,0,,,,64,6,64128,941,523,114,13,0,24,0.002409000,,,,,24.965443000,0.002409000,0.410122000,0.002409000,42668
1,0,,,,127,6,261888,637,941,84,13,0,24,0.077920000,,,,,25.043363000,0.077920000,0.488042000,0.077920000,445
1,0,,,,64,6,64128,1025,637,132,13,0,24,0.001896000,,,,,25.045259000,0.001896000,0.489938000,0.001896000,42668
1,0,,,,127,6,261888,769,1025,156,13,0,24,0.083141000,,,,,25.128400000,0.083141000,0.573079000,0.083141000,445
1,0,,,,64,6,64128,1181,769,188,13,0,24,0.003023000,,,,,25.131423000,0.003023000,0.576102000,0.003023000,42668
1,0,,,,127,6,261632,957,1181,84,13,0,24,0.086344000,,,,,25.217767000,0.086344000,0.662446000,0.086344000,445
1,0,,,,64,6,64128,1265,957,117,13,0,24,0.002235000,,,,,25.220002000,0.002235000,0.664681000,0.002235000,42668
1,0,,,,127,6,261632,1074,1265,152,13,0,24,0.078335000,,,,,25.298337000,0.078335000,0.743016000,0.078335000,445
1,0,,,,64,6,64128,1417,1074,164,13,0,24,0.004728000,,,,,25.303065000,0.004728000,0.747744000,0.004728000,42668
1,0,,,,127,6,261376,1238,1417,84,13,0,24,0.078581000,,,,,25.381646000,0.078581000,0.826325000,0.078581000,445
1,0,,,,64,6,64128,1501,1238,117,13,0,24,0.001908000,,,,,25.383554000,0.001908000,0.828233000,0.001908000,42668
1,0,,,,127,6,262656,1355,1501,132,13,0,24,0.080457000,,,,,25.464011000,0.080457000,0.908690000,0.080457000,445
1,0,,,,64,6,64128,1633,1355,0,13,0,17,0.013116000,,,,,25.477127000,0.013116000,0.921806000,0.013116000,42668
1,0,,,,64,6,64240,0,0,0,14,0,2,,,,,,25.535881000,0.058754000,0.000000000,0.000000000,42672
1,0,,,,64,6,64240,0,0,0,15,0,2,,,,,,25.541057000,0.005176000,0.000000000,0.000000000,38410
1,0,,,,127,6,262656,1356,1633,0,13,0,16,0.077653000,,,,,25.554780000,0.013723000,0.999459000,0.077653000,445
1,0,,,,127,6,0,1356,1633,0,13,0,20,,,,,,25.555961000,0.001181000,1.000640000,0.001181000,445
