ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,57,6,65536,823,460411,1400,8,0,16,,,,,,21.159532000,0.000730000,0.199423000,0.000730000,443
1,0,,,,64,6,885248,459011,823,0,8,0,16,0.000760000,,,,,21.159536000,0.000004000,0.199427000,0.000004000,47154
1,0,,,,57,6,65536,823,459011,1400,8,0,16,,,,,,21.159695000,0.000159000,0.199586000,0.000159000,443
1,0,,,,57,6,65536,823,461811,4200,8,0,24,,,,,,21.159696000,0.000001000,0.199587000,0.000001000,443
1,0,,,,57,6,65536,823,466011,1046,8,0,24,,1,16406,,,21.159697000,0.000001000,0.199588000,0.000001000,443
1,0,,,,57,6,65536,823,467057,4200,8,0,16,,,,,,21.159698000,0.000001000,0.199589000,0.000001000,443
1,0,,,,64,6,888192,461811,823,0,8,0,16,0.000173000,,,,,21.159705000,0.000007000,0.199596000,0.000007000,47154
1,0,,,,64,6,896512,466011,823,0,8,0,16,0.000015000,,,,,21.159711000,0.000006000,0.199602000,0.000006000,47154
1,0,,,,64,6,907904,471257,823,0,8,0,16,0.000017000,,,,,21.159715000,0.000004000,0.199606000,0.000004000,47154
1,0,,,,57,6,65536,823,471257,1400,8,0,16,,,,,,21.160573000,0.000858000,0.200464000,0.000858000,443
1,0,,,,57,6,65536,823,472657,7000,8,0,16,,,,,,21.160766000,0.000193000,0.200657000,0.000193000,443
1,0,,,,57,6,65536,823,481057,1400,8,0,24,,,,,,21.160767000,0.000001000,0.200658000,0.000001000,443
1,0,,,,57,6,65536,823,479657,1400,8,0,16,,,,,,21.160768000,0.000001000,0.200659000,0.000001000,443
1,0,,,,64,6,924800,479657,823,0,8,0,16,0.000009000,,,,,21.160775000,0.000007000,0.200666000,0.000007000,47154
1,0,,,,64,6,927616,479657,823,0,8,0,16,,,,,,21.160781000,0.000006000,0.200672000,0.000006000,47154
1,0,,,,64,6,930560,482457,823,0,8,0,16,0.000017000,,,,,21.160784000,0.000003000,0.200675000,0.000003000,47154
1,0,,,,57,6,65536,823,482457,1046,8,0,24,,1,16406,,,21.161740000,0.000956000,0.201631000,0.000956000,443
1,0,,,,57,6,65536,828,89867,1400,9,0,16,,,,,,21.161946000,0.000206000,0.201797000,0.006377000,443
1,0,,,,57,6,65536,828,88467,1400,9,0,16,,,,,,21.161947000,0.000001000,0.201798000,0.000001000,443
1,0,,,,57,6,65536,828,92667,51,9,0,24,,,,,,21.161948000,0.000001000,0.201799000,0.000001000,443
1,0,,,,57,6,65536,828,91267,1400,9,0,16,,,,,,21.161949000,0.000001000,0.201800000,0.000001000,443
1,0,,,,57,6,65536,828,92718,4251,9,0,24,,,,,,21.161950000,0.000001000,0.201801000,0.000001000,443
1,0,,,,64,6,114560,88467,828,0,9,0,16,0.006393000,,,,,21.161962000,0.000012000,0.201813000,0.000012000,47160
1,0,,,,64,6,117504,91267,828,0,9,0,16,0.000025000,,,,,21.161971000,0.000009000,0.201822000,0.000009000,47160
1,0,,,,64,6,120192,91267,828,0,9,0,16,,,,,,21.161975000,0.000004000,0.201826000,0.000004000,47160
1,0,,,,64,6,123136,92718,828,0,9,0,16,0.000030000,,,,,21.161978000,0.000003000,0.201829000,0.000003000,47160
1,0,,,,64,6,131584,96969,828,0,9,0,16,0.000036000,,,,,21.161986000,0.000008000,0.201837000,0.000008000,47160
1,0,,,,57,6,65536,828,96969,1400,9,0,16,,,,,,21.161990000,0.000004000,0.201841000,0.000004000,443
1,0,,,,57,6,65536,828,98369,1400,9,0,16,,,,,,21.162725000,0.000735000,0.202576000,0.000735000,443
1,0,,,,64,6,137472,99769,828,0,9,0,16,0.000011000,,,,,21.162736000,0.000011000,0.202587000,0.000011000,47160
1,0,,,,57,6,65536,828,99769,1400,9,0,16,,,,,,21.162884000,0.000148000,0.202735000,0.000148000,443
1,0,,,,57,6,65536,828,102569,1400,9,0,16,,,,,,21.162885000,0.000001000,0.202736000,0.000001000,443
1,0,,,,57,6,65536,828,101169,1400,9,0,16,,1,4251,,,21.162886000,0.000001000,0.202737000,0.000001000,443
1,0,,,,57,6,65536,828,103969,988,9,0,24,,,,,,21.162887000,0.000001000,0.202738000,0.000001000,443
1,0,,,,57,6,65536,823,483503,5600,8,0,16,,,,,,21.162888000,0.000001000,0.202779000,0.001148000,443
1,0,,,,64,6,143232,101169,828,0,9,0,16,0.000015000,,,,,21.162899000,0.000011000,0.202750000,0.000012000,47160
1,0,,,,64,6,146176,103969,828,0,9,0,16,0.000019000,,,,,21.162904000,0.000005000,0.202755000,0.000005000,47160
1,0,,,,64,6,944640,489103,823,0,8,0,16,0.000021000,,,,,21.162909000,0.000005000,0.202800000,0.000021000,47154
1,0,,,,57,6,65536,823,490503,1400,8,0,16,,,,,,21.163963000,0.001054000,0.203854000,0.001054000,443
1,0,,,,64,6,947584,489103,823,0,8,0,16,,,,,,21.163975000,0.000012000,0.203866000,0.000012000,47154
1,0,,,,57,6,65536,823,491903,1400,8,0,16,,,,,,21.164143000,0.000168000,0.204034000,0.000168000,443
1,0,,,,57,6,65536,823,489103,1400,8,0,16,,,,,,21.164144000,0.000001000,0.204035000,0.000001000,443
1,0,,,,57,6,65536,823,494703,1400,8,0,16,,,,,,21.164145000,0.000001000,0.204036000,0.000001000,443
1,0,,,,57,6,65536,823,493303,1400,8,0,16,,,,,,21.164146000,0.000001000,0.204037000,0.000001000,443
1,0,,,,57,6,65536,823,496103,3806,8,0,24,,1,16406,,,21.164147000,0.000001000,0.204038000,0.000001000,443
1,0,,,,57,6,65536,823,512509,2800,8,0,16,,,,,,21.164148000,0.000001000,0.204039000,0.000001000,443
1,0,,,,64,6,950400,489103,823,0,8,0,16,,,,,,21.164158000,0.000010000,0.204049000,0.000010000,47154
1,0,,,,64,6,953344,493303,823,0,8,0,16,0.000020000,,,,,21.164163000,0.000005000,0.204054000,0.000005000,47154
1,0,,,,64,6,956288,493303,823,0,8,0,16,,,,,,21.164166000,0.000003000,0.204057000,0.000003000,47154
1,0,,,,64,6,959104,496103,823,0,8,0,16,0.000024000,,,,,21.164169000,0.000003000,0.204060000,0.000003000,47154
1,0,,,,64,6,966784,499909,823,0,8,0,16,0.000029000,,,,,21.164176000,0.000007000,0.204067000,0.000007000,47154
1,0,,,,64,6,972288,499909,823,0,8,0,16,,,,,,21.164178000,0.000002000,0.204069000,0.000002000,47154
1,0,,,,57,6,65536,823,515309,1006,8,0,24,,,,,,21.165109000,0.000931000,0.205000000,0.000931000,443
1,0,,,,64,6,975232,499909,823,0,8,0,16,,,,,,21.165113000,0.000004000,0.205004000,0.000004000,47154
1,0,,,,57,6,65536,823,501309,1400,8,0,16,,,,,,21.165286000,0.000173000,0.205177000,0.000173000,443
1,0,,,,57,6,65536,823,499909,1400,8,0,16,,,,,,21.165287000,0.000001000,0.205178000,0.000001000,443
1,0,,,,57,6,65536,823,502709,8400,8,0,16,,,,,,21.165288000,0.000001000,0.205179000,0.000001000,443
1,0,,,,64,6,978176,499909,823,0,8,0,16,,,,,,21.165297000,0.000009000,0.205188000,0.000009000,47154
1,0,,,,64,6,980992,502709,823,0,8,0,16,0.000017000,,,,,21.165303000,0.000006000,0.205194000,0.000006000,47154
1,0,,,,64,6,997888,511109,823,0,8,0,16,0.000018000,,,,,21.165306000,0.000003000,0.205197000,0.000003000,47154
1,0,,,,57,6,65536,823,511109,1400,8,0,16,,,,,,21.166022000,0.000716000,0.205913000,0.000716000,443
1,0,,,,64,6,1000704,516315,823,0,8,0,16,0.000917000,,,,,21.166026000,0.000004000,0.205917000,0.000004000,47154
1,0,,,,57,6,65536,823,516315,58,8,0,24,,,,,,21.166054000,0.000028000,0.205945000,0.000028000,443
1,0,,,,57,6,65536,828,104957,1400,9,0,16,,,,,,21.166666000,0.000612000,0.206517000,0.003762000,443
1,0,,,,64,6,151936,106357,828,0,9,0,16,0.000004000,,,,,21.166670000,0.000004000,0.206521000,0.000004000,47160
1,0,,,,57,6,65536,828,106357,1400,9,0,16,,,,,,21.166790000,0.000120000,0.206641000,0.000120000,443
1,0,,,,57,6,65536,828,107757,1400,9,0,16,,,,,,21.166852000,0.000062000,0.206703000,0.000062000,443
1,0,,,,64,6,157696,109157,828,0,9,0,16,0.000004000,,,,,21.166856000,0.000004000,0.206707000,0.000004000,47160
1,0,,,,57,6,65536,828,109157,51,9,0,24,,1,4251,,,21.166952000,0.000096000,0.206803000,0.000096000,443
1,0,,,,57,6,65536,828,109208,4200,9,0,16,,,,,,21.167465000,0.000513000,0.207316000,0.000513000,443
1,0,,,,64,6,166144,113408,828,0,9,0,16,0.000005000,,,,,21.167470000,0.000005000,0.207321000,0.000005000,47160
1,0,,,,57,6,65536,828,113408,2800,9,0,16,,1,4251,,,21.167595000,0.000125000,0.207446000,0.000125000,443
1,0,,,,64,6,171648,116208,828,0,9,0,16,0.000005000,,,,,21.167600000,0.000005000,0.207451000,0.000005000,47160
1,0,,,,57,6,65536,828,116208,1502,9,0,24,,1,4251,,,21.168170000,0.000570000,0.208021000,0.000570000,443
1,0,,,,57,6,65536,828,117710,2800,9,0,16,,,,,,21.168171000,0.000001000,0.208022000,0.000001000,443
1,0,,,,64,6,174720,117710,828,0,9,0,16,0.000006000,,,,,21.168176000,0.000005000,0.208027000,0.000005000,47160
1,0,,,,64,6,180352,120510,828,0,9,0,16,0.000009000,,,,,21.168180000,0.000004000,0.208031000,0.000004000,47160
1,0,,,,57,6,65536,828,120510,937,9,0,24,,1,3737,,,21.168272000,0.000092000,0.208123000,0.000092000,443
1,0,,,,57,6,65536,823,516373,1400,8,0,16,,,,,,21.171660000,0.003388000,0.211551000,0.005606000,443
1,0,,,,64,6,1003648,517773,823,0,8,0,16,0.000006000,,,,,21.171666000,0.000006000,0.211557000,0.000006000,47154
1,0,,,,57,6,65536,823,517773,1400,8,0,16,,,,,,21.171766000,0.000100000,0.211657000,0.000100000,443
1,0,,,,57,6,65536,823,519173,1400,8,0,16,,,,,,21.171848000,0.000082000,0.211739000,0.000082000,443
1,0,,,,64,6,1009408,520573,823,0,8,0,16,0.000005000,,,,,21.171853000,0.000005000,0.211744000,0.000005000,47154
1,0,,,,57,6,65536,823,520573,1400,8,0,16,,,,,,21.171976000,0.000123000,0.211867000,0.000123000,443
1,0,,,,57,6,65536,823,521973,1400,8,0,16,,,,,,21.172100000,0.000124000,0.211991000,0.000124000,443
1,0,,,,64,6,1015168,523373,823,0,8,0,16,0.000005000,,,,,21.172105000,0.000005000,0.211996000,0.000005000,47154
1,0,,,,57,6,65536,823,523373,1400,8,0,16,,,,,,21.172238000,0.000133000,0.212129000,0.000133000,443
1,0,,,,57,6,65536,823,526173,1400,8,0,16,,,,,,21.172239000,0.000001000,0.212130000,0.000001000,443
1,0,,,,64,6,1021056,524773,823,0,8,0,16,0.000012000,,,,,21.172250000,0.000011000,0.212141000,0.000011000,47154
1,0,,,,57,6,65536,823,524773,1400,8,0,16,,,,,,21.172360000,0.000110000,0.212251000,0.000110000,443
1,0,,,,64,6,1023872,527573,823,0,8,0,16,0.000128000,,,,,21.172367000,0.000007000,0.212258000,0.000007000,47154
1,0,,,,57,6,65536,823,527573,1400,8,0,16,,,,,,21.172481000,0.000114000,0.212372000,0.000114000,443
1,0,,,,57,6,65536,823,528973,1400,8,0,16,,,,,,21.173025000,0.000544000,0.212916000,0.000544000,443
1,0,,,,57,6,65536,823,531773,1006,8,0,24,,,,,,21.173026000,0.000001000,0.212917000,0.000001000,443
1,0,,,,57,6,65536,823,530373,1400,8,0,16,,1,16406,,,21.173027000,0.000001000,0.212918000,0.000001000,443
1,0,,,,64,6,1029632,530373,823,0,8,0,16,0.000012000,,,,,21.173037000,0.000010000,0.212928000,0.000010000,47154
1,0,,,,64,6,1032576,530373,823,0,8,0,16,,,,,,21.173045000,0.000008000,0.212936000,0.000008000,47154
1,0,,,,64,6,1035520,532779,823,0,8,0,16,0.000025000,,,,,21.173051000,0.000006000,0.212942000,0.000006000,47154
1,0,,,,57,6,65536,823,534179,1400,8,0,16,,,,,,21.173676000,0.000625000,0.213567000,0.000625000,443
1,0,,,,64,6,1038336,532779,823,0,8,0,16,,,,,,21.173680000,0.000004000,0.213571000,0.000004000,47154
1,0,,,,57,6,65536,823,532779,1400,8,0,16,,,,,,21.173839000,0.000159000,0.213730000,0.000159000,443
1,0,,,,57,6,65536,823,535579,4200,8,0,16,,,,,,21.173840000,0.000001000,0.213731000,0.000001000,443
1,0,,,,64,6,1041280,535579,823,0,8,0,16,0.000177000,,,,,21.173853000,0.000013000,0.213744000,0.000013000,47154
1,0,,,,64,6,1049728,539779,823,0,8,0,16,0.000018000,,,,,21.173858000,0.000005000,0.213749000,0.000005000,47154
1,0,,,,57,6,65536,823,541179,1400,8,0,16,,,,,,21.174489000,0.000631000,0.214380000,0.000631000,443
1,0,,,,64,6,1052544,539779,823,0,8,0,16,,,,,,21.174493000,0.000004000,0.214384000,0.000004000,47154
1,0,,,,57,6,65536,823,542579,1400,8,0,16,,,,,,21.174659000,0.000166000,0.214550000,0.000166000,443
1,0,,,,57,6,65536,823,539779,1400,8,0,16,,,,,,21.174660000,0.000001000,0.214551000,0.000001000,443
1,0,,,,57,6,65536,823,543979,4200,8,0,16,,,,,,21.174661000,0.000001000,0.214552000,0.000001000,443
1,0,,,,64,6,1055488,539779,823,0,8,0,16,,,,,,21.174666000,0.000005000,0.214557000,0.000005000,47154
1,0,,,,64,6,1058304,543979,823,0,8,0,16,0.000013000,,,,,21.174672000,0.000006000,0.214563000,0.000006000,47154
1,0,,,,64,6,1066752,548179,823,0,8,0,16,0.000014000,,,,,21.174675000,0.000003000,0.214566000,0.000003000,47154
1,0,,,,57,6,65536,823,548179,1006,8,0,24,,,,,,21.175551000,0.000876000,0.215442000,0.000876000,443
1,0,,,,57,6,65536,823,549185,8400,8,0,16,,,,,,21.175723000,0.000172000,0.215614000,0.000172000,443
1,0,,,,64,6,1086464,557585,823,0,8,0,16,0.000007000,,,,,21.175730000,0.000007000,0.215621000,0.000007000,47154
1,0,,,,57,6,65536,823,557585,1400,8,0,16,,,,,,21.176432000,0.000702000,0.216323000,0.000702000,443
1,0,,,,57,6,65536,823,558985,6664,8,0,24,,1,16406,,,21.176598000,0.000166000,0.216489000,0.000166000,443
1,0,,,,57,6,65536,823,565649,1400,8,0,16,,,,,,21.176599000,0.000001000,0.216490000,0.000001000,443
1,0,,,,64,6,1102720,565649,823,0,8,0,16,0.000006000,,,,,21.176604000,0.000005000,0.216495000,0.000005000,47154
1,0,,,,57,6,65536,823,567049,1400,8,0,16,,,,,,21.177136000,0.000532000,0.217027000,0.000532000,443
1,0,,,,64,6,1108480,568449,823,0,8,0,16,0.000004000,,,,,21.177140000,0.000004000,0.217031000,0.000004000,47154
1,0,,,,57,6,65536,823,568449,5600,8,0,16,,,,,,21.177306000,0.000166000,0.217197000,0.000166000,443
1,0,,,,57,6,65536,823,576849,1400,8,0,16,,,,,,21.177307000,0.000001000,0.217198000,0.000001000,443
1,0,,,,64,6,1119616,574049,823,0,8,0,16,0.000006000,,,,,21.177312000,0.000005000,0.217203000,0.000005000,47154
1,0,,,,64,6,1122560,574049,823,0,8,0,16,,,,,,21.177317000,0.000005000,0.217208000,0.000005000,47154
1,0,,,,57,6,65536,823,574049,2800,8,0,16,,,,,,21.177879000,0.000562000,0.217770000,0.000562000,443
1,0,,,,57,6,65536,823,578249,5600,8,0,16,,1,16406,,,21.177880000,0.000001000,0.217771000,0.000001000,443
1,0,,,,64,6,1128192,578249,823,0,8,0,16,0.000579000,,,,,21.177886000,0.000006000,0.217777000,0.000006000,47154
1,0,,,,64,6,1139328,583849,823,0,8,0,16,0.000011000,,,,,21.177891000,0.000005000,0.217782000,0.000005000,47154
1,0,,,,57,6,65536,823,583849,1400,8,0,16,,,,,,21.178461000,0.000570000,0.218352000,0.000570000,443
1,0,,,,57,6,65536,823,585249,5600,8,0,16,,,,,,21.178609000,0.000148000,0.218500000,0.000148000,443
1,0,,,,64,6,1153408,590849,823,0,8,0,16,0.000005000,,,,,21.178614000,0.000005000,0.218505000,0.000005000,47154
1,0,,,,57,6,65536,823,590849,1400,8,0,16,,,,,,21.179191000,0.000577000,0.219082000,0.000577000,443
1,0,,,,57,6,65536,823,592249,2800,8,0,24,,,,,,21.179359000,0.000168000,0.219250000,0.000168000,443
1,0,,,,57,6,65536,823,595049,1400,8,0,16,,,,,,21.179360000,0.000001000,0.219251000,0.000001000,443
1,0,,,,57,6,65536,823,599249,1400,8,0,16,,,,,,21.179361000,0.000001000,0.219252000,0.000001000,443
1,0,,,,57,6,65536,823,596449,1400,8,0,16,,,,,,21.179362000,0.000001000,0.219253000,0.000001000,443
1,0,,,,64,6,1161984,595049,823,0,8,0,16,0.000010000,,,,,21.179369000,0.000007000,0.219260000,0.000007000,47154
1,0,,,,64,6,1161216,596449,823,0,8,0,16,0.000016000,,,,,21.179376000,0.000007000,0.219267000,0.000007000,47154
1,0,,,,64,6,1160320,597849,823,0,8,0,16,0.000017000,,,,,21.179379000,0.000003000,0.219270000,0.000003000,47154
1,0,,,,57,6,65536,823,597849,1400,8,0,16,,1,16406,,,21.180052000,0.000673000,0.219943000,0.000673000,443
1,0,,,,57,6,65536,823,600649,1400,8,0,16,,,,,,21.180053000,0.000001000,0.219944000,0.000001000,443
1,0,,,,57,6,65536,823,603449,1400,8,0,16,,,,,,21.180054000,0.000001000,0.219945000,0.000001000,443
1,0,,,,57,6,65536,823,602049,1400,8,0,16,,,,,,21.180054000,0.000000000,0.219945000,0.000000000,443
1,0,,,,57,6,65536,823,606249,1400,8,0,16,,,,,,21.180056000,0.000002000,0.219947000,0.000002000,443
1,0,,,,57,6,65536,823,604849,1400,8,0,16,,,,,,21.180057000,0.000001000,0.219948000,0.000001000,443
1,0,,,,64,6,1163136,600649,823,0,8,0,16,0.000704000,,,,,21.180065000,0.000008000,0.219956000,0.000008000,47154
1,0,,,,64,6,1161856,602049,823,0,8,0,16,0.000019000,,,,,21.180072000,0.000007000,0.219963000,0.000007000,47154
1,0,,,,64,6,1160448,604849,823,0,8,0,16,0.000021000,,,,,21.180075000,0.000003000,0.219966000,0.000003000,47154
1,0,,,,64,6,1160448,604849,823,0,8,0,16,,,,,,21.180078000,0.000003000,0.219969000,0.000003000,47154
1,0,,,,64,6,1158528,607649,823,0,8,0,16,0.000025000,,,,,21.180081000,0.000003000,0.219972000,0.000003000,47154
1,0,,,,57,6,65536,823,607649,1400,8,0,16,,,,,,21.180636000,0.000555000,0.220527000,0.000555000,443
1,0,,,,57,6,65536,823,609049,5600,8,0,16,,,,,,21.180821000,0.000185000,0.220712000,0.000185000,443
1,0,,,,64,6,1161344,614649,823,0,8,0,16,0.000009000,,,,,21.180830000,0.000009000,0.220721000,0.000009000,47154
1,0,,,,57,6,65536,823,614649,1400,8,0,16,,,,,,21.181638000,0.000808000,0.221529000,0.000808000,443
1,0,,,,57,6,65536,823,616049,8400,8,0,24,,,,,,21.181809000,0.000171000,0.221700000,0.000171000,443
1,0,,,,64,6,1164288,624449,823,0,8,0,16,0.000033000,,,,,21.181842000,0.000033000,0.221733000,0.000033000,47154
1,0,,,,57,6,65536,823,624449,1400,8,0,16,,,,,,21.182438000,0.000596000,0.222329000,0.000596000,443
1,0,,,,57,6,65536,823,625849,11200,8,0,16,,,,,,21.182627000,0.000189000,0.222518000,0.000189000,443
1,0,,,,64,6,1157504,637049,823,0,8,0,16,0.000059000,,,,,21.182686000,0.000059000,0.222577000,0.000059000,47154
1,0,,,,57,6,65536,823,637049,1400,8,0,16,,,,,,21.183565000,0.000879000,0.223456000,0.000879000,443
1,0,,,,57,6,65536,823,641249,1400,8,0,16,,,,,,21.183798000,0.000233000,0.223689000,0.000233000,443
1,0,,,,57,6,65536,823,638449,2800,8,0,16,,,,,,21.183799000,0.000001000,0.223690000,0.000001000,443
1,0,,,,57,6,65536,823,642649,5204,8,0,24,,,,,,21.183800000,0.000001000,0.223691000,0.000001000,443
1,0,,,,57,6,65536,823,647853,5600,8,0,16,,,,,,21.183801000,0.000001000,0.223692000,0.000001000,443
1,0,,,,64,6,1164288,638449,823,0,8,0,16,0.000245000,,,,,21.183810000,0.000009000,0.223701000,0.000009000,47154
1,0,,,,64,6,1162368,642649,823,0,8,0,16,0.000018000,,,,,21.183816000,0.000006000,0.223707000,0.000006000,47154
1,0,,,,64,6,1154816,653453,823,0,8,0,16,0.000087000,,,,,21.183888000,0.000072000,0.223779000,0.000072000,47154
1,0,,,,57,6,65536,823,653453,7000,8,0,16,,,,,,21.184134000,0.000246000,0.224025000,0.000246000,443
1,0,,,,64,6,1160448,660453,823,0,8,0,16,0.000005000,,,,,21.184139000,0.000005000,0.224030000,0.000005000,47154
1,0,,,,57,6,65536,823,663253,1006,8,0,24,,,,,,21.184715000,0.000576000,0.224606000,0.000576000,443
1,0,,,,64,6,1164416,660453,823,0,8,0,16,,,,,,21.184718000,0.000003000,0.224609000,0.000003000,47154
1,0,,,,57,6,65536,823,660453,2800,8,0,16,,1,16406,,,21.184861000,0.000143000,0.224752000,0.000143000,443
1,0,,,,57,6,65536,823,664259,1400,8,0,16,,,,,,21.184862000,0.000001000,0.224753000,0.000001000,443
1,0,,,,64,6,1162496,664259,823,0,8,0,16,0.000152000,,,,,21.184867000,0.000005000,0.224758000,0.000005000,47154
1,0,,,,57,6,65536,823,665659,5600,8,0,16,,,,,,21.184976000,0.000109000,0.224867000,0.000109000,443
1,0,,,,64,6,1165312,671259,823,0,8,0,16,0.000016000,,,,,21.184992000,0.000016000,0.224883000,0.000016000,47154
1,0,,,,57,6,65536,823,671259,1400,8,0,16,,,,,,21.186041000,0.001049000,0.225932000,0.001049000,443
1,0,,,,57,6,65536,823,672659,1400,8,0,16,,,,,,21.186187000,0.000146000,0.226078000,0.000146000,443
1,0,,,,57,6,65536,823,675459,1400,8,0,16,,,,,,21.186188000,0.000001000,0.226079000,0.000001000,443
1,0,,,,57,6,65536,823,674059,1400,8,0,16,,,,,,21.186189000,0.000001000,0.226080000,0.000001000,443
1,0,,,,64,6,1163136,674059,823,0,8,0,16,0.000009000,,,,,21.186196000,0.000007000,0.226087000,0.000007000,47154
1,0,,,,64,6,1162368,676859,823,0,8,0,16,0.000013000,,,,,21.186201000,0.000005000,0.226092000,0.000005000,47154
1,0,,,,57,6,65536,823,676859,1400,8,0,16,,,,,,21.187044000,0.000843000,0.226935000,0.000843000,443
1,0,,,,57,6,65536,823,678259,2464,8,0,24,,1,16406,,,21.187241000,0.000197000,0.227132000,0.000197000,443
1,0,,,,57,6,65536,823,680723,5600,8,0,16,,,,,,21.187242000,0.000001000,0.227133000,0.000001000,443
1,0,,,,57,6,65536,823,687723,1400,8,0,16,,,,,,21.187243000,0.000001000,0.227134000,0.000001000,443
1,0,,,,57,6,65536,823,694723,1400,8,0,16,,,,,,21.187244000,0.000001000,0.227135000,0.000001000,443
1,0,,,,64,6,1163392,680723,823,0,8,0,16,0.000010000,,,,,21.187251000,0.000007000,0.227142000,0.000007000,47154
1,0,,,,64,6,1158528,686323,823,0,8,0,16,0.000015000,,,,,21.187257000,0.000006000,0.227148000,0.000006000,47154
1,0,,,,64,6,1158528,686323,823,0,8,0,16,,,,,,21.187260000,0.000003000,0.227151000,0.000003000,47154
1,0,,,,57,6,65536,823,696123,1006,8,0,24,,,,,,21.188040000,0.000780000,0.227931000,0.000780000,443
1,0,,,,64,6,1162368,686323,823,0,8,0,16,,,,,,21.188044000,0.000004000,0.227935000,0.000004000,47154
1,0,,,,57,6,65536,828,121447,1400,9,0,16,,,,,,21.188241000,0.000197000,0.228092000,0.019969000,443
1,0,,,,57,6,65536,827,5292,1391,10,0,24,,,,,,21.188242000,0.000001000,0.228064000,0.126674000,443
1,0,,,,57,6,65536,827,6683,1391,10,0,24,,,,,,21.188243000,0.000001000,0.228065000,0.000001000,443
1,0,,,,57,6,65536,827,8074,1400,10,0,16,,,,,,21.188244000,0.000001000,0.228066000,0.000001000,443
1,0,,,,57,6,65536,827,15056,1364,10,0,24,,,,,,21.188245000,0.000001000,0.228067000,0.000001000,443
1,0,,,,57,6,65536,828,125698,4200,9,0,16,,,,,,21.188246000,0.000001000,0.228097000,0.000005000,443
1,0,,,,64,6,186112,122847,828,0,9,0,16,0.000012000,,,,,21.188253000,0.000007000,0.228104000,0.000007000,47160
1,0,,,,64,6,64128,6683,827,0,10,0,16,0.000016000,,,,,21.188258000,0.000005000,0.228080000,0.000013000,47176
1,0,,,,64,6,63488,8074,827,0,10,0,16,0.000020000,,,,,21.188263000,0.000005000,0.228085000,0.000005000,47176
1,0,,,,64,6,62592,9474,827,0,10,0,16,0.000023000,,,,,21.188267000,0.000004000,0.228089000,0.000004000,47176
1,0,,,,64,6,62592,9474,827,0,10,0,16,,,,,,21.188270000,0.000003000,0.228092000,0.000003000,47176
1,0,,,,64,6,194560,122847,828,0,9,0,16,,,,,,21.188273000,0.000003000,0.228124000,0.000020000,47160
1,0,,,,57,6,65536,827,16420,1400,10,0,16,,,,,,21.189307000,0.001034000,0.229129000,0.001037000,443
1,0,,,,64,6,63616,9474,827,0,10,0,16,,,,,,21.189311000,0.000004000,0.229133000,0.000004000,47176
1,0,,,,57,6,65536,827,17820,1400,10,0,16,,1,1391,,,21.189490000,0.000179000,0.229312000,0.000179000,443
1,0,,,,57,6,65536,827,20620,1520,10,0,24,,,,,,21.189491000,0.000001000,0.229313000,0.000001000,443
1,0,,,,57,6,65536,823,697169,2800,8,0,16,,,,,,21.189492000,0.000001000,0.229383000,0.001448000,443
1,0,,,,57,6,65536,823,706969,1400,8,0,16,,,,,,21.189493000,0.000001000,0.229384000,0.000001000,443
1,0,,,,57,6,65536,823,705569,1400,8,0,16,,,,,,21.189494000,0.000001000,0.229385000,0.000001000,443
1,0,,,,57,6,65536,823,708369,1400,8,0,16,,,,,,21.189495000,0.000001000,0.229386000,0.000001000,443
1,0,,,,64,6,63616,9474,827,0,10,0,16,,,,,,21.189502000,0.000007000,0.229324000,0.000011000,47176
1,0,,,,64,6,63616,9474,827,0,10,0,16,,,,,,21.189507000,0.000005000,0.229329000,0.000005000,47176
1,0,,,,64,6,1162368,686323,823,0,8,0,16,,,,,,21.189515000,0.000008000,0.229406000,0.000020000,47154
1,0,,,,56,6,145920,813,3849,1400,12,0,16,,,,,,21.189523000,0.000008000,0.228022000,0.136899000,443
1,0,,,,64,6,1162368,686323,823,0,8,0,16,,,,,,21.190252000,0.000729000,0.230143000,0.000737000,47154
1,0,,,,56,6,145920,813,5249,743,12,0,24,,,,,,21.190840000,0.000588000,0.229339000,0.001317000,443
1,0,,,,64,6,64128,5992,813,0,12,0,16,0.000010000,,,,,21.190850000,0.000010000,0.229349000,0.000010000,58290
1,0,,,,57,6,65536,823,713615,2800,8,0,16,,,,,,21.191060000,0.000210000,0.230951000,0.000808000,443
1,0,,,,57,6,65536,823,717815,1400,8,0,16,,,,,,21.191061000,0.000001000,0.230952000,0.000001000,443
1,0,,,,57,6,65536,823,716415,1400,8,0,16,,,,,,21.191062000,0.000001000,0.230953000,0.000001000,443
1,0,,,,57,6,65536,823,719215,7000,8,0,16,,,,,,21.191063000,0.000001000,0.230954000,0.000001000,443
1,0,,,,64,6,1162368,686323,823,0,8,0,16,,,,,,21.191078000,0.000015000,0.230969000,0.000015000,47154
1,0,,,,64,6,1162368,686323,823,0,8,0,16,,,,,,21.191823000,0.000745000,0.231714000,0.000745000,47154
