ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1,0,,,,56,6,146944,902,9715,2800,4,0,24,,,,,,8.717762000,0.000163000,0.121769000,0.000163000,443,normal
1,0,,,,64,6,63488,12515,902,0,4,0,16,0.000077000,,,,,8.717839000,0.000077000,0.121846000,0.000077000,48230,normal
1,0,,,,56,6,146944,902,12515,1463,4,0,24,,,,,,8.718362000,0.000523000,0.122369000,0.000523000,443,normal
1,0,,,,64,6,64000,13978,902,0,4,0,16,0.000040000,,,,,8.718402000,0.000040000,0.122409000,0.000040000,48230,normal
0,0,,,,64,17,,,,,,,,,,,,43747,8.719956000,0.001554000,,,,normal
1,0,,,,64,6,64240,0,0,0,5,0,2,,,,,,8.720296000,0.000340000,0.000000000,0.000000000,33318,normal
1,0,,,,64,17,,,,,,,,,,,,53,8.721480000,0.001184000,,,,normal
1,0,,,,45,6,65160,1,0,0,5,0,18,0.089071000,,,,,8.809367000,0.087887000,0.089071000,0.089071000,443,normal
1,0,,,,64,6,64256,1,1,0,5,0,16,0.000058000,,,,,8.809425000,0.000058000,0.089129000,0.000058000,33318,normal
1,0,,,,64,6,64256,1,1,517,5,0,24,,,,,,8.810615000,0.001190000,0.090319000,0.001190000,33318,normal
1,0,,,,45,6,65536,518,1,0,5,0,16,0.089149000,,,,,8.899764000,0.089149000,0.179468000,0.089149000,443,normal
1,0,,,,45,6,65536,518,1,1400,5,0,16,,,,,,8.900683000,0.000919000,0.180387000,0.000919000,443,normal
1,0,,,,64,6,64128,1401,518,0,5,0,16,0.000025000,,,,,8.900708000,0.000025000,0.180412000,0.000025000,33318,normal
1,0,,,,45,6,65536,518,1401,1400,5,0,24,,,,,,8.900816000,0.000108000,0.180520000,0.000108000,443,normal
1,0,,,,45,6,65536,518,2801,1296,5,0,24,,,,,,8.900817000,0.000001000,0.180521000,0.000001000,443,normal
1,0,,,,64,6,63488,2801,518,0,5,0,16,0.000013000,,,,,8.900829000,0.000012000,0.180533000,0.000012000,33318,normal
1,0,,,,64,6,62592,4097,518,0,5,0,16,0.000020000,,,,,8.900837000,0.000008000,0.180541000,0.000008000,33318,normal
1,0,,,,45,6,65536,518,4097,1071,5,0,24,,1,4643,,,8.901935000,0.001098000,0.181639000,0.001098000,443,normal
1,0,,,,64,6,64128,5168,518,0,5,0,16,0.000011000,,,,,8.901946000,0.000011000,0.181650000,0.000011000,33318,normal
1,0,,,,64,6,64128,5168,518,64,5,0,24,,,,,,8.903913000,0.001967000,0.183617000,0.001967000,33318,normal
1,0,,,,64,6,64128,5168,582,231,5,0,24,,,,,,8.904080000,0.000167000,0.183784000,0.000167000,33318,normal
1,0,,,,45,6,65536,582,5168,0,5,0,16,0.088556000,,,,,8.992469000,0.088389000,0.272173000,0.088389000,443,normal
1,0,,,,45,6,65536,582,5168,287,5,0,24,,,,,,8.992470000,0.000001000,0.272174000,0.000001000,443,normal
1,0,,,,45,6,65536,582,5455,287,5,0,24,,,,,,8.992756000,0.000286000,0.272460000,0.000286000,443,normal
1,0,,,,64,6,64128,5742,813,0,5,0,16,0.000063000,,,,,8.992819000,0.000063000,0.272523000,0.000063000,33318,normal
1,0,,,,45,6,65536,813,5742,0,5,0,16,0.088999000,,,,,8.993079000,0.000260000,0.272783000,0.000260000,443,normal
1,0,,,,45,6,65536,813,5742,196,5,0,24,,,,,,8.993080000,0.000001000,0.272784000,0.000001000,443,normal
1,0,,,,64,6,64128,5938,813,185,5,0,24,0.000341000,,,,,8.993421000,0.000341000,0.273125000,0.000341000,33318,normal
1,0,,,,45,6,65536,998,5938,0,5,0,16,0.089329000,,,,,9.082750000,0.089329000,0.362454000,0.089329000,443,normal
1,0,,,,45,6,65536,998,5938,512,5,0,24,,,,,,9.083534000,0.000784000,0.363238000,0.000784000,443,normal
1,0,,,,64,6,64128,6450,998,239,5,0,24,0.000458000,,,,,9.083992000,0.000458000,0.363696000,0.000458000,33318,normal
1,0,,,,45,6,65536,1237,6450,0,5,0,16,0.089089000,,,,,9.173081000,0.089089000,0.452785000,0.089089000,443,normal
1,0,,,,45,6,65536,1237,6450,2800,5,0,24,,,,,,9.174366000,0.001285000,0.454070000,0.001285000,443,normal
1,0,,,,64,6,63488,9250,1237,0,5,0,16,0.000145000,,,,,9.174511000,0.000145000,0.454215000,0.000145000,33318,normal
1,0,,,,45,6,65536,1237,9250,2800,5,0,24,,,,,,9.180044000,0.005533000,0.459748000,0.005533000,443,normal
1,0,,,,64,6,63488,12050,1237,0,5,0,16,0.000044000,,,,,9.180088000,0.000044000,0.459792000,0.000044000,33318,normal
1,0,,,,45,6,65536,1237,12050,2614,5,0,24,,1,8214,,,9.186225000,0.006137000,0.465929000,0.006137000,443,normal
1,0,,,,64,6,63616,14664,1237,0,5,0,16,0.000040000,,,,,9.186265000,0.000040000,0.465969000,0.000040000,33318,normal
1,0,,,,45,6,65536,1237,14664,2800,5,0,24,,,,,,9.191959000,0.005694000,0.471663000,0.005694000,443,normal
1,0,,,,64,6,63488,17464,1237,0,5,0,16,0.000177000,,,,,9.192136000,0.000177000,0.471840000,0.000177000,33318,normal
1,0,,,,45,6,65536,1237,17464,2021,5,0,24,,1,4821,,,9.198538000,0.006402000,0.478242000,0.006402000,443,normal
