ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,63,6,26847,1,0,0,19,0,18,0.077489000,,,,,0.700380000,0.000021000,0.077489000,0.077489000,80
1,0,,,,64,6,64256,1,1,0,19,0,16,0.000008000,,,,,0.700388000,0.000008000,0.077497000,0.000008000,51314
1,0,,,,63,6,26847,1,0,0,20,0,18,0.077421000,,,,,0.700406000,0.000018000,0.077421000,0.077421000,80
1,0,,,,64,6,64256,1,1,356,17,0,24,,,,1,,0.700411000,0.000005000,0.077532000,0.000052000,51312
1,0,,,,64,6,64256,1,1,0,20,0,16,0.000010000,,,,,0.700416000,0.000005000,0.077431000,0.000010000,51352
1,0,,,,63,6,26847,1,0,0,21,0,18,0.077408000,,,,,0.700436000,0.000020000,0.077408000,0.077408000,80
1,0,,,,64,6,64256,1,1,0,21,0,16,0.000011000,,,,,0.700447000,0.000011000,0.077419000,0.000011000,51362
1,0,,,,63,6,26847,1,0,0,22,0,18,0.077431000,,,,,0.700470000,0.000023000,0.077431000,0.077431000,80
1,0,,,,64,6,64256,1,1,0,22,0,16,0.000012000,,,,,0.700482000,0.000012000,0.077443000,0.000012000,51372
1,0,,,,64,6,64256,1,1,361,21,0,24,,,,1,,0.700488000,0.000006000,0.077460000,0.000041000,51362
1,0,,,,64,6,64256,1,1,340,19,0,24,,,,1,,0.700499000,0.000011000,0.077608000,0.000111000,51314
1,0,,,,63,6,28032,325,482,0,11,0,17,0.077468000,,,,,0.700502000,0.000003000,0.231846000,0.077468000,80
1,0,,,,64,6,64256,1,1,293,20,0,24,,,,1,,0.700507000,0.000005000,0.077522000,0.000091000,51352
1,0,,,,64,6,64128,483,325,0,11,0,16,0.000011000,,,,,0.700513000,0.000006000,0.231857000,0.000011000,51252
1,0,,,,63,6,26847,1,0,0,23,0,18,0.077471000,,,,,0.700548000,0.000035000,0.077471000,0.077471000,80
1,0,,,,64,6,64256,1,1,388,22,0,24,,,,1,,0.700548000,0.000000000,0.077509000,0.000066000,51372
1,0,,,,64,6,64256,1,1,0,23,0,16,0.000014000,,,,,0.700562000,0.000014000,0.077485000,0.000014000,51382
1,0,,,,63,6,28032,366,482,0,14,0,17,0.077521000,,,,,0.700583000,0.000021000,0.231700000,0.077521000,80
1,0,,,,64,6,64128,483,366,0,14,0,16,0.000006000,,,,,0.700589000,0.000006000,0.231706000,0.000006000,51286
1,0,,,,63,6,26847,1,0,0,25,0,18,0.077492000,,,,,0.700609000,0.000020000,0.077492000,0.077492000,80
1,0,,,,64,6,64256,1,1,0,25,0,16,0.000010000,,,,,0.700619000,0.000010000,0.077502000,0.000010000,51404
1,0,,,,63,6,26847,1,0,0,24,0,18,0.077547000,,,,,0.700639000,0.000020000,0.077547000,0.077547000,80
1,0,,,,64,6,64256,1,1,0,24,0,16,0.000012000,,,,,0.700651000,0.000012000,0.077559000,0.000012000,51394
1,0,,,,63,6,26847,1,0,0,28,0,18,0.077455000,,,,,0.700670000,0.000019000,0.077455000,0.077455000,80
1,0,,,,64,6,64256,1,1,366,25,0,24,,,,1,,0.700673000,0.000003000,0.077556000,0.000054000,51404
